trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2621,False,"{'a': 0.5, 'e': 0.09452414258700464}",30,0,-0.5051106027464198,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
2622,False,"{'a': 0.5, 'e': 0.09443910912947197}",30,19,17.936176101173256,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2623,False,"{'a': 0.5, 'e': 0.09435415216762287}",20,0,26.30127310475917,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2624,False,"{'a': 0.5, 'e': 0.09426927163264216}",25,14,-14.19814287564962,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
2625,False,"{'a': 0.5, 'e': 0.09418446745577669}",25,15,-21.478017245048257,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2626,False,"{'a': 0.5, 'e': 0.09409973956833496}",25,13,6.665639599361646,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2627,False,"{'a': 0.5, 'e': 0.09401508790168743}",20,8,6.951592877943067,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2628,False,"{'a': 0.5, 'e': 0.09393051238726628}",20,0,23.761524263678588,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2629,False,"{'a': 0.5, 'e': 0.09384601295656525}",20,16,7.468332135832582,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2630,False,"{'a': 0.5, 'e': 0.09376158954113986}",20,5,24.08283192621309,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2631,False,"{'a': 0.5, 'e': 0.09367724207260711}",20,0,30.81458758954962,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2632,False,"{'a': 0.5, 'e': 0.09359297048264562}",20,12,3.912502970481876,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2633,False,"{'a': 0.5, 'e': 0.09350877470299528}",25,0,38.44146281577406,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2634,False,"{'a': 0.5, 'e': 0.09342465466545756}",35,12,-47.378512685812666,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 1}",1
2635,False,"{'a': 0.5, 'e': 0.09334061030189528}",25,0,27.647970930787434,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2636,False,"{'a': 0.5, 'e': 0.0932566415442324}",30,10,20.788222645476637,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2637,False,"{'a': 0.5, 'e': 0.09317274832445427}",25,7,28.73726587190656,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2638,False,"{'a': 0.5, 'e': 0.09308893057460738}",20,0,13.93616238576423,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2639,False,"{'a': 0.5, 'e': 0.09300518822679939}",20,0,29.42365195996497,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2640,False,"{'a': 0.5, 'e': 0.0929215212131989}",25,5,21.592175057411087,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2641,False,"{'a': 0.5, 'e': 0.09283792946603567}",20,12,14.38546002802434,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2642,False,"{'a': 0.5, 'e': 0.09275441291760039}",20,7,19.64345782834208,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2643,False,"{'a': 0.5, 'e': 0.09267097150024468}",30,12,4.556340682687565,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2644,False,"{'a': 0.5, 'e': 0.09258760514638092}",20,10,7.582452881451323,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2645,False,"{'a': 0.5, 'e': 0.0925043137884824}",20,3,26.089045987428296,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2646,False,"{'a': 0.5, 'e': 0.09242109735908313}",20,13,12.410139697074895,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2647,False,"{'a': 0.5, 'e': 0.09233795579077773}",30,0,-22.359064201625017,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
2648,False,"{'a': 0.5, 'e': 0.09225488901622157}",25,13,18.83688785666314,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2649,False,"{'a': 0.5, 'e': 0.09217189696813058}",20,0,-30.688944211497876,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2650,False,"{'a': 0.5, 'e': 0.0920889795792812}",20,0,-28.377119416820573,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2651,False,"{'a': 0.5, 'e': 0.09200613678251027}",25,15,22.562065134165927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2652,False,"{'a': 0.5, 'e': 0.09192336851071516}",25,10,-22.21437066102491,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2653,False,"{'a': 0.5, 'e': 0.09184067469685357}",30,16,-29.532819638242838,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
2654,False,"{'a': 0.5, 'e': 0.09175805527394355}",25,8,-16.320263185157575,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 0}",1
2655,False,"{'a': 0.5, 'e': 0.09167551017506329}",20,3,-5.204096941284741,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
2656,False,"{'a': 0.5, 'e': 0.09159303933335126}",25,0,38.66866713151719,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2657,False,"{'a': 0.5, 'e': 0.09151064268200616}",20,0,20.550706974199578,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2658,False,"{'a': 0.5, 'e': 0.09142832015428659}",25,11,25.47465842524218,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2659,False,"{'a': 0.5, 'e': 0.09134607168351135}",20,10,6.350297115349971,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2660,False,"{'a': 0.5, 'e': 0.09126389720305915}",20,3,5.8309104530857585,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2661,False,"{'a': 0.5, 'e': 0.09118179664636872}",20,13,12.65974369164337,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2662,False,"{'a': 0.5, 'e': 0.09109976994693852}",30,18,12.88797632724006,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2663,False,"{'a': 0.5, 'e': 0.09101781703832697}",20,0,-9.271037628133147,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2664,False,"{'a': 0.5, 'e': 0.09093593785415223}",35,17,19.987929777048826,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2665,False,"{'a': 0.5, 'e': 0.09085413232809207}",20,8,7.432243527877665,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2666,False,"{'a': 0.5, 'e': 0.09077240039388408}",25,0,28.885531034180662,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2667,False,"{'a': 0.5, 'e': 0.09069074198532537}",25,0,-13.918835716131465,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
2668,False,"{'a': 0.5, 'e': 0.09060915703627266}",20,13,13.52824085303418,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2669,False,"{'a': 0.5, 'e': 0.09052764548064207}",25,7,17.461388121926397,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2670,False,"{'a': 0.5, 'e': 0.09044620725240926}",20,0,-25.699041707581003,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2671,False,"{'a': 0.5, 'e': 0.09036484228560929}",25,2,36.74152125387845,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2672,False,"{'a': 0.5, 'e': 0.09028355051433654}",30,3,8.524833813857844,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 0}",1
2673,False,"{'a': 0.5, 'e': 0.0902023318727446}",20,0,12.978203933170503,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2674,False,"{'a': 0.5, 'e': 0.0901211862950464}",25,6,18.772374096691046,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2675,False,"{'a': 0.5, 'e': 0.09004011371551407}",25,9,27.05597501046215,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2676,False,"{'a': 0.5, 'e': 0.08995911406847874}",20,6,26.799804908254803,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2677,False,"{'a': 0.5, 'e': 0.08987818728833072}",35,1,6.538101159456158,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 1}",1
2678,False,"{'a': 0.5, 'e': 0.08979733330951932}",25,0,34.246250506987415,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2679,False,"{'a': 0.5, 'e': 0.08971655206655285}",20,12,5.974718882472668,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2680,False,"{'a': 0.5, 'e': 0.08963584349399842}",25,15,20.771235416327936,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2681,False,"{'a': 0.5, 'e': 0.08955520752648212}",20,16,7.297995972713993,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2682,False,"{'a': 0.5, 'e': 0.08947464409868885}",25,20,10.586978667103743,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2683,False,"{'a': 0.5, 'e': 0.08939415314536217}",20,0,-12.675846339350777,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2684,False,"{'a': 0.5, 'e': 0.0893137346013044}",20,12,13.495904644547974,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2685,False,"{'a': 0.5, 'e': 0.08923338840137655}",25,0,-0.9248887868185534,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
2686,False,"{'a': 0.5, 'e': 0.08915311448049823}",25,0,11.65050424139034,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2687,False,"{'a': 0.5, 'e': 0.08907291277364747}",20,5,23.392709305214414,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2688,False,"{'a': 0.5, 'e': 0.08899278321586092}",20,0,18.884079124413663,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2689,False,"{'a': 0.5, 'e': 0.08891272574223365}",20,0,-33.80747706370546,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
2690,False,"{'a': 0.5, 'e': 0.08883274028791913}",20,0,26.95651262324168,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2691,False,"{'a': 0.5, 'e': 0.08875282678812906}",25,0,34.258625300097286,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2692,False,"{'a': 0.5, 'e': 0.08867298517813353}",25,0,-1.3590030639344093,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2693,False,"{'a': 0.5, 'e': 0.0885932153932609}",20,10,19.59586448963258,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2694,False,"{'a': 0.5, 'e': 0.08851351736889754}",20,12,18.461049472534107,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2695,False,"{'a': 0.5, 'e': 0.08843389104048807}",35,22,25.26098590767888,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2696,False,"{'a': 0.5, 'e': 0.08835433634353519}",20,0,13.346977818021719,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2697,False,"{'a': 0.5, 'e': 0.08827485321359962}",20,2,27.78198167607015,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2698,False,"{'a': 0.5, 'e': 0.08819544158629994}",30,0,-33.74137290353519,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
2699,False,"{'a': 0.5, 'e': 0.08811610139731277}",20,0,7.826161054088438,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2700,False,"{'a': 0.5, 'e': 0.08803683258237259}",30,0,5.78820376378194,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
2701,False,"{'a': 0.5, 'e': 0.08795763507727157}",20,0,-69.27468439532693,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
2702,False,"{'a': 0.5, 'e': 0.08787850881785977}",25,5,-9.341323957543846,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
2703,False,"{'a': 0.5, 'e': 0.08779945374004491}",25,0,36.431424886097965,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2704,False,"{'a': 0.5, 'e': 0.08772046977979243}",35,0,51.562117187608294,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
2705,False,"{'a': 0.5, 'e': 0.08764155687312523}",25,5,23.884945816843473,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2706,False,"{'a': 0.5, 'e': 0.08756271495612389}",25,8,-23.82964935658857,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2707,False,"{'a': 0.5, 'e': 0.08748394396492645}",30,0,32.155721939798156,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2708,False,"{'a': 0.5, 'e': 0.08740524383572844}",25,13,22.18567989668751,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2709,False,"{'a': 0.5, 'e': 0.08732661450478268}",30,2,-45.423638650214755,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 2}",1
2710,False,"{'a': 0.5, 'e': 0.08724805590839944}",30,0,41.76596238852045,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2711,False,"{'a': 0.5, 'e': 0.0871695679829463}",20,9,-24.79976587166273,"{0: 9, 1: 0, 2: 0, 3: 2, 4: 0}",1
2712,False,"{'a': 0.5, 'e': 0.08709115066484795}",25,7,18.002913241475024,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2713,False,"{'a': 0.5, 'e': 0.0870128038905864}",20,10,17.245645668743087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2714,False,"{'a': 0.5, 'e': 0.08693452759670076}",20,16,5.525251268572432,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2715,False,"{'a': 0.5, 'e': 0.08685632171978727}",20,0,25.58389024304976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2716,False,"{'a': 0.5, 'e': 0.08677818619649907}",30,0,34.9241889062257,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2717,False,"{'a': 0.5, 'e': 0.08670012096354644}",25,16,16.31450467346684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2718,False,"{'a': 0.5, 'e': 0.08662212595769654}",20,4,24.241813628241474,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2719,False,"{'a': 0.5, 'e': 0.08654420111577343}",20,0,8.70166973912779,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2720,False,"{'a': 0.5, 'e': 0.08646634637465792}",25,0,36.36415260367077,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2721,False,"{'a': 0.5, 'e': 0.08638856167128771}",20,9,-1.5646073123135924,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2722,False,"{'a': 0.5, 'e': 0.0863108469426572}",30,0,17.026797779030662,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
2723,False,"{'a': 0.5, 'e': 0.08623320212581741}",20,0,28.217397709026372,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2724,False,"{'a': 0.5, 'e': 0.08615562715787604}",20,9,-8.903514388322858,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2725,False,"{'a': 0.5, 'e': 0.08607812197599739}",20,6,11.327000978636189,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2726,False,"{'a': 0.5, 'e': 0.08600068651740228}",35,17,32.64118915404987,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2727,False,"{'a': 0.5, 'e': 0.08592332071936791}",35,0,20.202802684341883,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",0
2728,False,"{'a': 0.5, 'e': 0.08584602451922803}",30,20,18.878615692198743,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2729,False,"{'a': 0.5, 'e': 0.08576879785437273}",20,0,29.678725827960303,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2730,False,"{'a': 0.5, 'e': 0.08569164066224835}",25,12,24.401713317683274,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2731,False,"{'a': 0.5, 'e': 0.08561455288035759}",20,0,19.375392811582632,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2732,False,"{'a': 0.5, 'e': 0.08553753444625935}",30,17,24.65444827913281,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.5, 'e': 0.08546058529756873}",20,0,24.601127807419193,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2734,False,"{'a': 0.5, 'e': 0.08538370537195682}",25,0,34.684200151366035,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2735,False,"{'a': 0.5, 'e': 0.08530689460715093}",20,9,-2.1281201607086917,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2736,False,"{'a': 0.5, 'e': 0.08523015294093435}",25,14,-18.26500208909492,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2737,False,"{'a': 0.5, 'e': 0.08515348031114635}",30,18,10.564247798253986,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2738,False,"{'a': 0.5, 'e': 0.085076876655682}",25,10,26.736144584875746,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.5, 'e': 0.08500034191249241}",25,7,13.887271664490546,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2740,False,"{'a': 0.5, 'e': 0.08492387601958445}",20,2,25.74583421146388,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2741,False,"{'a': 0.5, 'e': 0.08484747891502067}",20,15,10.002192597161734,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2742,False,"{'a': 0.5, 'e': 0.08477115053691946}",20,11,19.25887800038389,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2743,False,"{'a': 0.5, 'e': 0.08469489082345481}",20,6,9.618515845052665,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2744,False,"{'a': 0.5, 'e': 0.08461869971285639}",20,0,18.576209405790493,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2745,False,"{'a': 0.5, 'e': 0.08454257714340935}",30,0,4.307842144762402,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",1
2746,False,"{'a': 0.5, 'e': 0.0844665230534544}",25,17,14.05922154527355,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2747,False,"{'a': 0.5, 'e': 0.08439053738138777}",25,1,30.81379642927687,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2748,False,"{'a': 0.5, 'e': 0.08431462006566101}",20,9,21.00671348744667,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2749,False,"{'a': 0.5, 'e': 0.08423877104478111}",25,0,1.542233253990764,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
2750,False,"{'a': 0.5, 'e': 0.08416299025731036}",25,0,12.932431645856335,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2751,False,"{'a': 0.5, 'e': 0.08408727764186635}",25,0,22.782399300478264,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2752,False,"{'a': 0.5, 'e': 0.08401163313712182}",20,12,15.634757004420626,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2753,False,"{'a': 0.5, 'e': 0.08393605668180469}",30,16,21.500582155312816,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2754,False,"{'a': 0.5, 'e': 0.08386054821469807}",20,9,15.110554460509812,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2755,False,"{'a': 0.5, 'e': 0.08378510767464013}",30,21,16.74619397564054,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2756,False,"{'a': 0.5, 'e': 0.08370973500052396}",20,12,19.100854969279375,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2757,False,"{'a': 0.5, 'e': 0.0836344301312977}",30,0,45.130235774759335,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2758,False,"{'a': 0.5, 'e': 0.08355919300596447}",20,0,22.95668624515851,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2759,False,"{'a': 0.5, 'e': 0.0834840235635821}",25,19,13.953542577721565,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2760,False,"{'a': 0.5, 'e': 0.08340892174326339}",25,0,-55.53870326058829,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
2761,False,"{'a': 0.5, 'e': 0.08333388748417585}",20,10,18.351647314159656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2762,False,"{'a': 0.5, 'e': 0.08325892072554175}",20,0,-13.399573117966138,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2763,False,"{'a': 0.5, 'e': 0.08318402140663797}",20,12,14.399717502187642,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2764,False,"{'a': 0.5, 'e': 0.08310918946679606}",20,14,10.166583103689138,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2765,False,"{'a': 0.5, 'e': 0.08303442484540222}",30,6,44.24709506571185,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2766,False,"{'a': 0.5, 'e': 0.08295972748189699}",30,20,2.9587442134014132,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2767,False,"{'a': 0.5, 'e': 0.08288509731577556}",25,0,38.833929158252396,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2768,False,"{'a': 0.5, 'e': 0.0828105342865875}",30,12,35.75194257656644,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2769,False,"{'a': 0.5, 'e': 0.08273603833393676}",25,0,32.21319322223824,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2770,False,"{'a': 0.5, 'e': 0.08266160939748157}",20,10,15.092132318339047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2771,False,"{'a': 0.5, 'e': 0.0825872474169345}",25,0,-5.717825489287645,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2772,False,"{'a': 0.5, 'e': 0.08251295233206236}",25,6,33.45384375394126,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2773,False,"{'a': 0.5, 'e': 0.08243872408268615}",20,12,16.05079035089019,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2774,False,"{'a': 0.5, 'e': 0.08236456260868093}",25,0,15.104463950767482,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2775,False,"{'a': 0.5, 'e': 0.08229046784997593}",20,6,23.738154492753964,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2776,False,"{'a': 0.5, 'e': 0.0822164397465544}",30,6,37.201892625744065,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2777,False,"{'a': 0.5, 'e': 0.08214247823845354}",30,24,12.373166032081265,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2778,False,"{'a': 0.5, 'e': 0.08206858326576455}",25,5,21.534715427286557,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2779,False,"{'a': 0.5, 'e': 0.08199475476863248}",20,0,32.405885898191194,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2780,False,"{'a': 0.5, 'e': 0.0819209926872563}",20,8,24.217970785425234,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2781,False,"{'a': 0.5, 'e': 0.08184729696188864}",30,11,-4.9554766438788596,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
2782,False,"{'a': 0.5, 'e': 0.08177366753283599}",20,3,15.079472061376254,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2783,False,"{'a': 0.5, 'e': 0.0817001043404585}",25,0,36.69476399854184,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2784,False,"{'a': 0.5, 'e': 0.08162660732517005}",20,12,2.477412738615795,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2785,False,"{'a': 0.5, 'e': 0.08155317642743795}",20,8,19.662372189050796,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2786,False,"{'a': 0.5, 'e': 0.08147981158778322}",20,5,11.530915820033169,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2787,False,"{'a': 0.5, 'e': 0.08140651274678036}",20,10,-33.7884480935621,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
2788,False,"{'a': 0.5, 'e': 0.08133327984505725}",30,12,32.678037458790804,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.5, 'e': 0.08126011282329525}",25,17,15.115617583297896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.5, 'e': 0.08118701162222909}",30,12,29.627731990927618,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2791,False,"{'a': 0.5, 'e': 0.08111397618264682}",25,15,1.5102205341498942,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2792,False,"{'a': 0.5, 'e': 0.08104100644538964}",25,0,-14.198342147373138,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
2793,False,"{'a': 0.5, 'e': 0.08096810235135213}",25,3,-5.103019728485366,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
2794,False,"{'a': 0.5, 'e': 0.08089526384148198}",20,0,15.930687200910295,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2795,False,"{'a': 0.5, 'e': 0.08082249085677992}",25,2,17.699232038821716,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2796,False,"{'a': 0.5, 'e': 0.08074978333829988}",25,10,26.622246844637406,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.5, 'e': 0.08067714122714877}",20,0,12.64643036659639,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2798,False,"{'a': 0.5, 'e': 0.0806045644644865}",20,0,7.794411936974406,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2799,False,"{'a': 0.5, 'e': 0.0805320529915258}",20,0,14.225454534073126,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2800,False,"{'a': 0.5, 'e': 0.08045960674953244}",25,0,29.311008296550604,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2801,False,"{'a': 0.5, 'e': 0.08038722567982494}",20,5,24.84237188748543,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2802,False,"{'a': 0.5, 'e': 0.08031490972377467}",25,8,29.88200013650287,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2803,False,"{'a': 0.5, 'e': 0.08024265882280564}",35,13,12.510056719365009,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
